Country,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),Material_Footprint_Per_Capita,Continent,Hemisphere,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Footprint_kgCO2e,Carbon_Per_Capita_kgCO2e,Years_From_2018,Is_Pandemic_Year,Is_Post_Pandemic,Year_Trend,Country_Trend,Year_Cycle,Year_Cycle_Cos,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Waste_Efficiency,Economic_Intensity,Waste_Trend,Economic_Trend,Category_Waste_Share,Category_Economic_Share,Sustainability_Score,Country_Encoded,Food Category_Encoded,Continent_Encoded,Hemisphere_Encoded,ISO_Code,Correct_Waste_Per_Capita_kg,Correct_Carbon_Per_Capita_kgCO2e,Correct_Economic_Loss_Per_Capita_USD
South Africa,2022,Prepared Food,11836.21,10700.73,78.14,520.91,58.2,17.549999999999997,Africa,Unknown,0.0227221784953254,20.542377761993436,11836210.0,0.0227221784953254,4,1,0,4,155.5,1270.4600691117123,0.3090169943750283,9141.970499999998,2083.64,20542.377761993437,22.722178495325487,0.9040672647747886,17008.64,17815.406666666662,0.0169640542854438,0.0156292511949427,94.7646572344551,14,7,0,2,ZAF,0.02272217849532549,0.02272217849532549,20.542377761993436
Japan,2020,Prepared Food,8331.83,9535.88,130.53,89.66,42.4,18.18,Asia,Northern Hemisphere,0.0929269462413562,106.35601159937542,8331830.0,0.0929269462413562,2,1,0,2,97.0,1269.2034320502764,1.0,1630.0187999999998,179.32,106356.0115993754,92.92694624135623,1.1445120699774238,16209.413333333336,17785.27333333333,0.0087635179127878,0.0103325822251907,76.3546263662726,10,7,2,0,JPN,0.09292694624135624,0.09292694624135624,106.35601159937542
Mexico,2020,Frozen Food,45143.4,37351.73,86.96,1345.9,67.52,10.85,America,Northern Hemisphere,0.0335414220967382,27.752232706738987,45143400.0,0.0335414220967382,2,1,0,2,80.5,1269.2034320502764,1.0,14603.015,2691.8,27752.232706738985,33.54142209673824,0.8274017907379595,46681.9,44181.55333333334,0.0683304943399472,0.0559795273391573,92.52897763578277,11,3,1,0,MEX,0.033541422096738244,0.033541422096738244,27.752232706738987
Turkey,2022,Frozen Food,49364.51,49360.9,128.31,114.22,57.73,17.549999999999997,Europe,Unknown,0.4321879705830853,432.15636490982314,49364510.0,0.4321879705830853,4,1,0,4,163.5,1270.4600691117123,0.3090169943750283,2004.5609999999997,456.88,432156.3649098231,432.1879705830853,0.9999268705391788,46456.01333333334,46230.00333333335,0.0596769025488207,0.0583454561065775,9.49368411836806,17,3,3,2,TUR,0.4321879705830853,0.4321879705830853,432.15636490982314
Saudi Arabia,2022,Frozen Food,3940.06,4568.88,164.76,268.85,53.06,17.549999999999997,Asia,Unknown,0.0146552352612981,16.99416031244188,3940060.0,0.0146552352612981,4,1,0,4,151.5,1270.4600691117123,0.3090169943750283,4718.317499999999,1075.4,16994.16031244188,14.65523526129812,1.1595965543671924,26334.17,24899.99,0.0077489642850758,0.0089444736804445,96.24885103217406,13,3,2,2,SAU,0.014655235261298121,0.014655235261298121,16.99416031244188
Japan,2023,Fruits & Vegetables,44872.35,47160.34,181.13,472.4,39.23,17.549999999999997,Asia,Unknown,0.0949880397967823,99.83137171888232,44872350.0,0.0949880397967823,5,0,1,5,195.0,1271.0883876424302,-0.3090169943748428,8290.619999999999,2362.0,99831.37171888228,94.9880397967824,1.0509888606235245,20967.36333333334,22041.28,0.0563745228140909,0.0617907868137839,76.71853725656223,10,4,2,2,JPN,0.09498803979678239,0.09498803979678239,99.83137171888231
Italy,2023,Dairy Products,33351.71,31582.14,115.37,1235.16,48.63,17.549999999999997,Europe,Unknown,0.0270019349719874,25.569270377926745,33351710.0,0.0270019349719874,5,0,1,5,189.5,1271.0883876424302,-0.3090169943748428,21677.057999999997,6175.8,25569.270377926747,27.00193497198743,0.9469421507922682,29457.82666666667,29383.23,0.0248063039382075,0.0230649038932029,93.66280206612907,9,2,3,2,ITA,0.027001934971987433,0.027001934971987433,25.569270377926745
UK,2020,Fruits & Vegetables,33917.59,28289.62,192.53,132.8,65.45,17.549999999999997,Europe,Unknown,0.2554035391566265,213.02424698795176,33917590.0,0.2554035391566265,2,1,0,2,74.5,1269.2034320502764,1.0,2330.64,265.6,213024.24698795177,255.4035391566265,0.8340692838140918,29753.47333333334,28708.496666666673,0.0431656814150685,0.0371075190969873,42.941079819277114,18,4,3,2,GBR,0.2554035391566265,0.2554035391566265,213.02424698795178
China,2019,Frozen Food,14409.27,16560.3,173.99,627.6,46.73,21.96,Asia,Northern Hemisphere,0.0229593212237093,26.386711281070745,14409270.0,0.0229593212237093,1,0,0,1,59.0,1268.5751135195585,0.8090169943749413,13782.096,627.6,26386.71128107074,22.95932122370937,1.1492809837000764,24392.31,25707.023333333334,0.0199334156985247,0.0218058233977302,94.14702390057364,4,3,2,0,CHN,0.02295932122370937,0.02295932122370937,26.386711281070745
India,2022,Fruits & Vegetables,49620.52,59228.93,65.58,1269.49,49.1,17.549999999999997,Asia,Unknown,0.0390869719336111,46.655688504832646,49620520.0,0.0390869719336111,4,1,0,4,176.5,1270.4600691117123,0.3090169943750283,22279.549499999997,5077.96,46655.68850483264,39.08697193361113,1.1936378337026698,34263.17666666667,36924.30333333334,0.0533089863580811,0.0649453616304314,89.86225507881117,7,4,2,2,IND,0.03908697193361114,0.03908697193361114,46.655688504832646
Argentina,2019,Frozen Food,27266.55,22977.41,127.52,1024.15,56.15,15.81,America,Southern Hemisphere,0.0266235902943904,22.43559048967436,27266550.0,0.0266235902943904,1,0,0,1,54.5,1268.5751135195585,0.8090169943749413,16191.811500000002,1024.15,22435.59048967436,26.623590294390468,0.8426959039555793,13948.409999999998,11917.906666666668,0.0243874664331398,0.0204594457559624,94.0291383098179,0,3,1,1,ARG,0.026623590294390466,0.026623590294390466,22.43559048967436
Saudi Arabia,2020,Grains & Cereals,44350.27,39802.94,44.29,18.61,53.51,30.03,Asia,Northern Hemisphere,0.9982666698697198,1044.425099174966,44350270.0,0.9982666698697198,2,1,0,2,92.5,1269.2034320502764,1.0,558.8583,37.22,2138793.1219774317,2383.1418592154755,0.8974678169941244,25642.27,24154.56,0.0538706408956595,0.0482000144129195,0.0,13,5,2,0,SAU,2.3831418592154754,2.3831418592154754,2138.7931219774314
UK,2019,Fruits & Vegetables,38940.44,42229.31,112.46,542.13,56.41,17.549999999999997,Europe,Unknown,0.0718286019958312,77.89517274454467,38940440.0,0.0718286019958312,1,0,0,1,44.5,1268.5751135195585,0.8090169943749413,9514.381499999998,542.13,77895.17274454466,71.82860199583126,1.0844589840279153,34478.24666666667,33051.636666666665,0.0577693231714869,0.0654181849507801,82.15447844612915,18,4,3,2,GBR,0.07182860199583126,0.07182860199583126,77.89517274454467
Canada,2018,Prepared Food,13833.83,14582.37,159.59,550.71,31.72,35.84,America,Northern Hemisphere,0.0251199905576437,26.479217737103017,13833830.0,0.0251199905576437,0,0,0,0,17.5,1267.9467949888406,0.3090169943749612,19737.446400000004,0.0,26479.217737103012,25.119990557643767,1.0541093825787942,17357.41666666666,16489.213333333337,0.0172314548641068,0.0175715766919612,93.83527954821956,3,7,1,0,CAN,0.02511999055764377,0.02511999055764377,26.479217737103014
South Africa,2018,Beverages,17944.44,17048.14,86.5,1326.59,61.63,7.6,Africa,Southern Hemisphere,0.0135267414951115,12.851099435394508,17944440.0,0.0135267414951115,0,0,0,0,16.0,1267.9467949888406,0.3090169943749612,10082.084,0.0,12851.099435394508,13.526741495111526,0.9500513808176796,10586.839999999998,9907.413333333328,0.0214259253214007,0.0205444185227139,96.82114624714492,14,1,0,1,ZAF,0.013526741495111527,0.013526741495111527,12.851099435394508
UK,2023,Grains & Cereals,1265.6,1137.41,153.28,1143.34,63.32,17.549999999999997,Europe,Unknown,0.0013458612277188,1.3580268354685952,1265600.0,0.0013458612277188,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,20065.616999999995,5716.7,994.813441321042,1.1069323210943376,0.8987120733249053,24707.87666666667,23885.44666666667,0.0014613613169553,0.0013185945116391,99.7455481309147,18,5,3,2,GBR,0.0011069323210943377,0.0011069323210943377,0.9948134413210419
USA,2020,Frozen Food,9642.53,10482.68,129.64,993.27,50.91,17.549999999999997,America,Unknown,0.0097078639242099,10.553706444370617,9642530.0,0.0097078639242099,2,1,0,2,90.5,1269.2034320502764,1.0,17431.888499999997,1986.54,10553.706444370617,9.707863924209931,1.0871296226197895,21035.87666666666,19288.14,0.013915310378499,0.0146297935860541,97.58552840617357,19,3,1,2,USA,0.009707863924209933,0.009707863924209933,10.553706444370615
Italy,2023,Grains & Cereals,42611.76,38701.72,125.01,215.56,41.39,17.549999999999997,Europe,Unknown,0.1976793468175914,179.54035999257746,42611760.0,0.1976793468175914,5,0,1,5,189.5,1271.0883876424302,-0.3090169943748428,3783.077999999999,1077.8,179540.35999257746,197.6793468175914,0.9082403543059474,28879.630000000005,27005.36333333333,0.0316937353407652,0.0282644384548245,54.370855446279464,9,5,3,2,ITA,0.1976793468175914,0.1976793468175914,179.54035999257746
Japan,2024,Frozen Food,12384.55,14688.14,89.78,1211.37,42.82,17.549999999999997,Asia,Unknown,0.0102235898197908,12.125230111361516,12384550.0,0.0102235898197908,6,0,1,6,226.0,1271.7167061731484,-0.8090169943750019,21259.543499999996,7268.219999999999,12125.230111361518,10.223589819790815,1.186005143505416,21862.91,23794.786666666663,0.0152482926555213,0.0183305660948511,97.35617441409312,10,3,2,2,JPN,0.010223589819790815,0.010223589819790815,12.125230111361516
Brazil,2023,Meat & Seafood,37229.3,40593.28,99.41,720.92,58.29,17.549999999999997,America,Unknown,0.0516413749098374,56.30760694667924,37229300.0,0.0516413749098374,5,0,1,5,201.0,1271.0883876424302,-0.3090169943748428,12652.145999999995,3604.6,56307.60694667924,51.64137490983744,1.0903584005071274,24959.879999999994,27559.039999999997,0.0326196384973399,0.0362827412208916,87.13944681795482,2,6,1,2,BRA,0.05164137490983743,0.05164137490983743,56.30760694667924
UK,2023,Prepared Food,49712.54,56999.64,96.74,257.65,48.86,17.549999999999997,Europe,Unknown,0.1929460120318261,221.22895400737437,49712540.0,0.1929460120318261,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,4521.757499999999,1288.25,221228.95400737436,192.94601203182617,1.1465847450160462,29972.860000000004,33455.45333333334,0.057402009263271,0.0660794370274638,50.8646629148069,18,7,3,2,GBR,0.19294601203182615,0.19294601203182615,221.22895400737437
Australia,2024,Prepared Food,25740.38,23155.14,20.8,563.68,62.64,17.549999999999997,Oceania,Unknown,0.0456648807834232,41.07851972750497,25740380.0,0.0456648807834232,6,0,1,6,212.0,1271.7167061731484,-0.8090169943750019,9892.583999999995,3382.08,41078.519727504965,45.66488078342322,0.8995648082895434,33865.24333333334,30449.12666666667,0.029954162661782,0.0273773385890411,89.49906471757025,1,7,4,2,AUS,0.04566488078342322,0.04566488078342322,41.07851972750497
Germany,2023,Fruits & Vegetables,24960.18,29567.69,63.59,113.95,42.9,17.549999999999997,Europe,Unknown,0.2190450197455024,259.47950855638436,24960180.0,0.2190450197455024,5,0,1,5,229.0,1271.0883876424302,-0.3090169943748428,1999.8225,569.75,259479.50855638436,219.0450197455024,1.184594421995354,20547.573333333337,22357.373333333333,0.024736292558145,0.0293514237202868,43.38574637999123,6,4,3,2,DEU,0.21904501974550242,0.21904501974550242,259.47950855638436
Indonesia,2024,Dairy Products,25986.24,26731.26,88.34,893.18,46.04,17.549999999999997,Asia,Unknown,0.029094068384872,29.928189166797285,25986240.0,0.029094068384872,6,0,1,6,227.5,1271.7167061731484,-0.8090169943750019,15675.308999999996,5359.08,29928.189166797285,29.094068384872035,1.0286697883187408,24077.986666666664,22700.023333333327,0.030626969502439,0.032202177448836,92.9340115094382,8,2,2,2,IDN,0.02909406838487203,0.02909406838487203,29.928189166797285
China,2022,Dairy Products,12292.07,12281.97,86.92,692.13,39.12,17.549999999999997,Asia,Unknown,0.0177597705633334,17.745177929001777,12292070.0,0.0177597705633334,4,1,0,4,181.5,1270.4600691117123,0.3090169943750283,12146.881499999998,2768.52,17745.177929001777,17.75977056333348,0.999178332046596,20255.500000000004,21631.856666666667,0.0178058342485594,0.0169913511708462,95.73911432823311,4,2,2,2,CHN,0.017759770563333478,0.017759770563333478,17.745177929001777
Australia,2023,Dairy Products,26547.08,23261.13,174.71,1142.1,62.1,17.549999999999997,Oceania,Unknown,0.0232440942124157,20.366981875492513,26547080.0,0.0232440942124157,5,0,1,5,178.0,1271.0883876424302,-0.3090169943748428,20043.854999999996,5710.5,20366.98187549252,23.244094212415728,0.8762217916245403,29923.686666666665,25585.630000000005,0.0253066980098778,0.021272029529849,94.70912862271254,1,2,4,2,AUS,0.023244094212415724,0.023244094212415724,20.366981875492513
UK,2018,Bakery Items,3229.45,3030.27,132.4,449.91,68.13,17.549999999999997,Europe,Unknown,0.0071779911537863,6.735280389411216,3229450.0,0.0071779911537863,0,0,0,0,15.0,1267.9467949888406,0.3090169943749612,7895.920499999999,0.0,6735.280389411215,7.177991153786312,0.9383238631965196,18069.19666666667,20389.10666666667,0.0049122263807996,0.0046923671713087,98.3215531995288,18,0,3,2,GBR,0.0071779911537863126,0.0071779911537863126,6.735280389411216
Saudi Arabia,2018,Bakery Items,46564.14,48471.76,176.4,545.07,63.07,28.79,Asia,Northern Hemisphere,0.0854278166107105,88.9275872823674,46564140.0,0.0854278166107105,0,0,0,0,19.0,1267.9467949888406,0.3090169943749612,15692.5653,0.0,88927.5872823674,85.42781661071054,1.0409675771956703,31618.156666666662,30947.86,0.0493728362337931,0.0507200881842453,79.14734694626378,13,0,2,0,SAU,0.08542781661071056,0.08542781661071056,88.9275872823674
India,2020,Meat & Seafood,18825.35,20577.13,139.74,250.95,54.19,5.23,Asia,Northern Hemisphere,0.0750163379159195,81.99693165969316,18825350.0,0.0750163379159195,2,1,0,2,107.5,1269.2034320502764,1.0,1312.4685,501.9,81996.93165969317,75.01633791591951,1.0930543124032224,27892.00666666667,32309.44,0.017155551924124,0.0185523673029958,81.29801952580196,7,6,2,0,IND,0.07501633791591951,0.07501633791591951,81.99693165969316
South Korea,2021,Beverages,39582.23,38818.84,171.17,442.23,51.67,22.01,Asia,Northern Hemisphere,0.0895059810505845,87.77975261741628,39582230.0,0.0895059810505845,3,1,0,3,126.0,1269.8317505809944,0.8090169943749828,9733.4823,1326.69,87779.75261741626,89.50598105058454,0.9807138203178546,29762.819999999996,31079.819999999996,0.0431881969794122,0.0413854642720561,78.69118739117653,15,1,2,0,KOR,0.08950598105058453,0.08950598105058453,87.77975261741628
Brazil,2020,Meat & Seafood,11425.17,9578.34,174.44,1116.21,37.62,18.87,America,Southern Hemisphere,0.0102356814577902,8.581127207245949,11425170.0,0.0102356814577902,2,1,0,2,97.0,1269.2034320502764,1.0,21062.8827,2232.42,8581.127207245949,10.2356814577902,0.8383542651881767,23251.89333333333,24485.816666666666,0.0125054907043774,0.0107596084706453,97.70889187518478,2,6,1,1,BRA,0.010235681457790202,0.010235681457790202,8.581127207245949
Saudi Arabia,2021,Meat & Seafood,20214.24,18360.72,184.36,462.66,45.42,30.03,Asia,Northern Hemisphere,0.0436913500194527,39.68512514589547,20214240.0,0.0436913500194527,3,1,0,3,125.0,1269.8317505809944,0.8090169943749828,13893.679800000002,1387.98,39685.12514589548,43.691350019452734,0.9083062237313894,37042.88333333334,35545.14,0.0281879469217806,0.0254226312083791,89.91469848268707,13,6,2,0,SAU,0.04369135001945273,0.04369135001945273,39.685125145895476
Indonesia,2022,Grains & Cereals,30749.52,35421.32,188.62,1048.7,57.56,17.549999999999997,Asia,Unknown,0.0293215600266997,33.77640888719367,30749520.0,0.0293215600266997,4,1,0,4,150.5,1270.4600691117123,0.3090169943750283,18404.685,4194.8,33776.40888719367,29.32156002669972,1.1519308268877042,20468.216666666664,22074.166666666657,0.0318137665251688,0.0369397787347996,92.51734070754269,8,5,2,2,IDN,0.029321560026699722,0.029321560026699722,33.77640888719367
Japan,2018,Meat & Seafood,43133.23,46717.87,156.77,423.67,65.43,18.89,Asia,Northern Hemisphere,0.1018085538272712,110.2694786036302,43133230.0,0.1018085538272712,0,0,0,0,17.5,1267.9467949888406,0.3090169943749612,8003.126300000001,0.0,110269.4786036302,101.80855382727124,1.0831062269159994,33463.37666666667,36188.78333333333,0.056202768469009,0.0606813927066524,74.71985460381902,10,6,2,0,JPN,0.10180855382727122,0.10180855382727122,110.26947860363019
Saudi Arabia,2018,Dairy Products,34765.86,29694.46,39.0,187.97,34.41,28.79,Asia,Northern Hemisphere,0.1849543012182795,157.9744640102144,34765860.0,0.1849543012182795,0,0,0,0,19.0,1267.9467949888406,0.3090169943749612,5411.6563,0.0,157974.4640102144,184.9543012182795,0.8541270085077717,33848.08,32175.646666666667,0.03686289733488,0.0310718164511366,58.308951428419434,13,2,2,0,SAU,0.18495430121827952,0.18495430121827952,157.9744640102144
South Korea,2021,Fruits & Vegetables,10012.17,10943.56,96.01,12.12,37.95,22.01,Asia,Northern Hemisphere,0.8260866336633663,902.93399339934,10012170.0,0.8260866336633663,3,1,0,3,126.0,1269.8317505809944,0.8090169943749828,266.7612,36.36,902933.9933993398,826.0866336633663,1.0930257876164706,26715.086666666662,28448.866666666665,0.0109242852196897,0.0116671263589819,0.0,15,4,2,0,KOR,0.8260866336633663,0.8260866336633663,902.9339933993399
Spain,2021,Prepared Food,26761.1,29114.64,75.18,670.5,46.35,13.48,Europe,Northern Hemisphere,0.0399121551081282,43.42228187919463,26761100.0,0.0399121551081282,3,1,0,3,144.0,1269.8317505809944,0.8090169943749828,9038.34,2011.5,43422.28187919463,39.91215510812826,1.0879463101292548,14053.829999999993,15092.909999999987,0.0243335004480235,0.026565443183999,90.07007009694259,16,7,3,0,ESP,0.03991215510812826,0.03991215510812826,43.42228187919463
India,2021,Frozen Food,17069.29,14686.11,32.4,713.98,61.51,5.23,Asia,Northern Hemisphere,0.0239072382979915,20.56935768508922,17069290.0,0.0239072382979915,3,1,0,3,145.0,1269.8317505809944,0.8090169943749828,3734.1154000000006,2141.94,20569.35768508922,23.90723829799154,0.8603820076874902,28505.053333333344,31497.390000000003,0.0260255118563563,0.0225058675189143,94.59605086977228,7,3,2,0,IND,0.023907238297991542,0.023907238297991542,20.56935768508922
Australia,2021,Frozen Food,26880.38,32218.3,61.32,775.0,51.67,46.82,Oceania,Southern Hemisphere,0.0346843612903225,41.572,26880380.0,0.0346843612903225,3,1,0,3,109.5,1269.8317505809944,0.8090169943749828,36285.5,2325.0,41571.99999999999,34.684361290322585,1.1985805260193494,26389.28,26211.523333333334,0.029060486666755,0.0341630388436751,90.98698941935484,1,3,4,1,AUS,0.03468436129032258,0.03468436129032258,41.572
Italy,2023,Meat & Seafood,43906.35,45589.86,43.27,339.69,48.85,17.549999999999997,Europe,Unknown,0.1292541729223704,134.21019164532368,43906350.0,0.1292541729223704,5,0,1,5,189.5,1271.0883876424302,-0.3090169943748428,5961.559499999999,1698.45,134210.19164532368,129.2541729223704,1.0383432009265174,39956.60666666667,38624.573333333334,0.0326566242905481,0.0332949489618049,68.48339662633578,9,6,3,2,ITA,0.1292541729223704,0.1292541729223704,134.21019164532368
South Africa,2019,Dairy Products,20134.94,23506.68,188.66,928.77,54.11,7.55,Africa,Southern Hemisphere,0.0216791455365698,25.30947382021383,20134940.0,0.0216791455365698,1,0,0,1,50.5,1268.5751135195585,0.8090169943749413,7012.2135,928.77,25309.473820213832,21.67914553656987,1.1674571664976403,16638.53,17085.18333333333,0.0214179905039995,0.0250071101074419,94.43397224285884,14,2,0,1,ZAF,0.021679145536569872,0.021679145536569872,25.30947382021383
Mexico,2022,Beverages,28203.03,33832.7,154.59,789.8,61.08,17.549999999999997,America,Unknown,0.0357090782476576,42.83704735376044,28203030.0,0.0357090782476576,4,1,0,4,151.5,1270.4600691117123,0.3090169943750283,13860.989999999996,3159.2,42837.04735376045,35.70907824765764,1.1996122402451084,41028.74,40499.10333333333,0.0230645001581465,0.027791453117182,90.7170243099519,11,1,1,2,MEX,0.035709078247657636,0.035709078247657636,42.83704735376044
